user_id,anime_id,rating,name,genre,type,episodes,members
72774,9919,9,Ao no Exorcist,"Action, Demons, Fantasy, Shounen, Supernatural",TV,25,583823
6918,3927,7,Mobile Suit Gundam 00 Second Season,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,86972
51205,6205,-1,Kämpfer,"Action, Comedy, Ecchi, Romance, School, Shoujo Ai, Super Power",TV,12,146631
3117,3958,6,Kannagi,"Comedy, School, Shounen, Supernatural",TV,13,94202
49020,272,8,Noir,"Action, Drama, Mystery",TV,26,66036
29593,1887,-1,Lucky☆Star,"Comedy, Parody, School, Slice of Life",TV,24,305837
40754,10521,8,Working&#039;!!,"Comedy, Slice of Life",TV,13,117328
5204,5569,1,Tsui no Sora,Hentai,OVA,1,934
43553,2904,9,Code Geass: Hangyaku no Lelouch R2,"Action, Drama, Mecha, Military, Sci-Fi, Super Power",TV,25,572888
26415,16762,4,Mirai Nikki Redial,"Action, Psychological, Shounen, Supernatural",OVA,1,135604
56887,11069,9,Pokemon: Pikachu no Fushigi na Fushigi na Daibouken,"Adventure, Comedy, Fantasy, Kids",Special,1,3088
42194,4472,9,Lucky☆Star: Original na Visual to Animation,"Comedy, Parody, School, Slice of Life",OVA,1,84833
30556,2904,10,Code Geass: Hangyaku no Lelouch R2,"Action, Drama, Mecha, Military, Sci-Fi, Super Power",TV,25,572888
48643,8675,9,Seitokai Yakuindomo,"Comedy, School, Shounen, Slice of Life",TV,13,217617
2675,18507,-1,Free!,"Comedy, School, Slice of Life, Sports",TV,12,265791
45075,6880,-1,Deadman Wonderland,"Action, Horror, Sci-Fi",TV,12,453454
62922,3210,8,Ikoku Irokoi Romantan,"Comedy, Romance, Yaoi",OVA,2,24223
59060,430,8,Fullmetal Alchemist: The Conqueror of Shamballa,"Comedy, Drama, Fantasy, Historical, Military, Shounen",Movie,1,186465
28594,457,10,Mushishi,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",TV,26,300030
10444,873,9,.hack//Roots,"Adventure, Drama, Fantasy, Game, Sci-Fi",TV,26,50480
31356,4214,10,Rosario to Vampire Capu2,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Vampire",TV,13,203958
16081,857,-1,Air Gear,"Action, Comedy, Ecchi, Shounen, Sports",TV,25,194611
26655,12255,7,Carnival Phantasm: Illya-jou,"Comedy, Parody",Special,1,19277
14743,8861,10,"Yosuga no Sora: In Solitude, Where We Are Least Alone.","Drama, Ecchi, Harem, Romance",TV,12,173216
39759,457,7,Mushishi,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",TV,26,300030
25715,66,7,Azumanga Daioh,"Comedy, School, Slice of Life",TV,26,170901
10989,12175,7,Koi to Senkyo to Chocolate,"Drama, Romance, School",TV,12,91552
6970,502,5,Dragon Ball Movie 1: Shen Long no Densetsu,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,1,30279
53986,3772,5,Saiko Robot Kombock,"Mecha, Sci-Fi",TV,25,2399
64843,28121,7,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,"Action, Adventure, Comedy, Fantasy, Romance",TV,13,336349
41585,397,9,Seikai no Senki II,"Action, Military, Romance, Sci-Fi, Space",TV,10,13888
53176,3958,5,Kannagi,"Comedy, School, Shounen, Supernatural",TV,13,94202
30317,6171,9,Saint Seiya: The Lost Canvas - Meiou Shinwa,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13,40355
3193,23199,10,Durarara!!x2 Shou,"Action, Mystery, Supernatural",TV,12,189407
52536,3087,7,Cencoroll,"Action, Sci-Fi",Movie,1,56370
45408,6512,7,Nyan Koi!,"Comedy, Harem, Romance",TV,12,142264
37243,13939,6,Accel World EX,"Action, Game, Romance, School, Sci-Fi",OVA,2,61198
68267,6712,9,Natsu no Arashi! Akinaichuu,"Comedy, Romance, Supernatural",TV,13,12088
31428,1817,-1,DearS: Kin no Tama desu no?,"Comedy, Ecchi, Harem, Romance, Sci-Fi",Special,1,18412
64806,6880,-1,Deadman Wonderland,"Action, Horror, Sci-Fi",TV,12,453454
24489,1368,8,Detective Conan OVA 06: Follow the Vanished Diamond! Conan &amp; Heiji vs. Kid!,"Comedy, Mystery, Police, Shounen",OVA,1,8436
73340,23317,10,Kuroshitsuji: Book of Murder,"Comedy, Demons, Fantasy, Historical, Mystery, Shounen, Supernatural",OVA,2,67261
30641,30,10,Neon Genesis Evangelion,"Action, Dementia, Drama, Mecha, Psychological, Sci-Fi",TV,26,461946
21266,4565,5,Tengen Toppa Gurren Lagann Movie: Lagann-hen,"Action, Mecha, Sci-Fi, Space, Super Power",Movie,1,82253
37551,22535,8,Kiseijuu: Sei no Kakuritsu,"Action, Drama, Horror, Psychological, Sci-Fi, Seinen",TV,24,425457
60358,696,7,Tenchi Muyou!,"Comedy, Harem, Romance, Sci-Fi, Shounen, Space",TV,26,38372
34260,15225,-1,Hentai Ouji to Warawanai Neko.,"Comedy, Harem, Romance, School, Seinen, Supernatural",TV,12,201735
60904,4224,-1,Toradora!,"Comedy, Romance, School, Slice of Life",TV,25,633817
49936,1195,8,Zero no Tsukaima,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School",TV,13,346828
71573,25157,8,Trinity Seven,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Shounen, Supernatural",TV,12,208796
68667,8675,7,Seitokai Yakuindomo,"Comedy, School, Shounen, Slice of Life",TV,13,217617
34695,7472,-1,Gintama Movie: Shinyaku Benizakura-hen,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Movie,1,51185
52175,3038,6,Senya Ichiya Monogatari,"Fantasy, Hentai",Movie,1,1394
58763,2605,8,Sayonara Zetsubou Sensei,"Comedy, Parody, School",TV,12,174531
29738,12565,-1,Fate/Prototype,"Action, Fantasy, Magic, Romance, Shounen, Supernatural",OVA,1,43469
46388,50,7,Aa! Megami-sama! (TV),"Comedy, Magic, Romance, Seinen, Supernatural",TV,24,96694
46445,7088,9,Ichiban Ushiro no Daimaou,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, School, Shounen",TV,12,203618
54748,1222,10,Bokura ga Ita,"Drama, Romance, Shoujo, Slice of Life",TV,26,125051
73100,30276,-1,One Punch Man,"Action, Comedy, Parody, Sci-Fi, Seinen, Super Power, Supernatural",TV,12,552458
50711,10110,7,Mayo Chiki!,"Comedy, Ecchi, Harem, Romance, School",TV,13,192219
52078,450,-1,InuYasha: Kagami no Naka no Mugenjo,"Adventure, Demons, Drama, Fantasy, Historical, Romance, Shounen, Supernatural",Movie,1,54854
30508,18045,7,Koi to Senkyo to Chocolate Special,"Drama, Romance, School",Special,1,15430
23519,1089,8,Macross: Do You Remember Love?,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",Movie,1,19240
804,2952,10,Final Fantasy VII: Advent Children Complete,"Action, Fantasy, Super Power",OVA,1,77111
68223,13601,8,Psycho-Pass,"Action, Police, Psychological, Sci-Fi",TV,22,509109
51134,9760,8,Hoshi wo Ou Kodomo,"Adventure, Fantasy, Romance",Movie,1,76286
64524,5114,8,Fullmetal Alchemist: Brotherhood,"Action, Adventure, Drama, Fantasy, Magic, Military, Shounen",TV,64,793665
27355,15315,-1,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,"Comedy, Fantasy, Supernatural",TV,10,218231
32610,4059,10,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen","Drama, Romance, School, Slice of Life",Special,1,160423
4174,79,8,Shuffle!,"Comedy, Drama, Ecchi, Fantasy, Harem, Magic, Romance, School, Seinen",TV,24,158772
62649,1594,10,Jigoku Shoujo Futakomori,"Horror, Mystery, Psychological, Supernatural",TV,26,79816
31395,7791,8,K-On!!,"Comedy, Music, School, Slice of Life",TV,26,246276
10819,22687,7,Terra Formars,"Action, Drama, Horror, Sci-Fi, Seinen, Space",TV,13,95964
54811,529,6,Saishuu Heiki Kanojo,"Drama, Romance, School, Sci-Fi",TV,13,58051
1484,18139,6,Tonari no Seki-kun,"Comedy, School, Seinen",TV,21,82568
20515,12929,5,Saint Seiya Omega,"Action, Adventure, Fantasy, Shounen",TV,97,22684
13931,21339,8,Psycho-Pass Movie,"Action, Military, Police, Sci-Fi",Movie,1,94677
6242,4081,9,Natsume Yuujinchou,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",TV,13,210736
51775,227,-1,FLCL,"Action, Comedy, Dementia, Mecha, Parody, Sci-Fi",OVA,6,305165
19199,13655,8,Little Busters!,"Comedy, Drama, School, Slice of Life, Supernatural",TV,26,138655
31588,32438,-1,Mayoiga,"Drama, Horror, Mystery, Psychological",TV,12,117090
71434,403,6,Hanaukyou Maid-tai,"Comedy, Ecchi, Harem, Romance",TV,12,19053
52881,3455,8,To LOVE-Ru,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi",TV,26,237563
31335,10155,7,Dog Days,"Action, Adventure, Fantasy, Magic",TV,13,97809
48776,16742,-1,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,"Comedy, School, Shounen, Slice of Life",TV,12,257925
45536,1311,-1,Chobits Recap,"Comedy, Drama, Ecchi, Romance, Sci-Fi",Special,1,29986
17604,270,8,Hellsing,"Action, Horror, Seinen, Supernatural, Vampire",TV,13,308995
34364,178,6,Ultra Maniac,"Comedy, Magic, Romance, School, Shoujo",TV,26,20062
39624,17157,7,Nozoki Ana,"Comedy, Drama, Ecchi",OVA,1,21200
13512,27831,-1,Durarara!!x2 Ten,"Action, Mystery, Supernatural",TV,12,132506
68447,2966,-1,Ookami to Koushinryou,"Adventure, Fantasy, Historical, Romance",TV,13,334932
39021,223,10,Dragon Ball,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,153,316102
361,100,7,Shin Shirayuki-hime Densetsu Prétear,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo, Super Power",TV,13,37394
70585,9130,10,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13,27532
8145,7396,7,Shuffle! Prologue,"Comedy, Fantasy, Harem, Magic, Romance, School, Seinen",OVA,1,10764
27240,8424,-1,MM!,"Comedy, Ecchi, Harem, School",TV,12,129672
22104,512,8,Majo no Takkyuubin,"Adventure, Comedy, Drama, Fantasy, Magic, Romance",Movie,1,152331
22738,5365,9,Tsumiki no Ie,Drama,Movie,1,45189
35656,33028,8,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,"Action, Horror, Mystery, Psychological",TV,11,65503
39580,7590,10,Mayoi Neko Overrun!,"Comedy, Harem, Romance",TV,13,75517
29435,15109,8,Cuticle Tantei Inaba,"Action, Comedy, Mystery, Shounen, Supernatural",TV,12,50019
13042,1482,9,D.Gray-man,"Action, Adventure, Comedy, Shounen",TV,103,334399
63357,10495,6,Yuru Yuri,"Comedy, School, Shoujo Ai, Slice of Life",TV,12,148140
62759,2251,6,Baccano!,"Action, Comedy, Historical, Mystery, Seinen, Supernatural",TV,13,363215
26756,2963,-1,Minami-ke,"Comedy, School, Slice of Life",TV,13,105471
52991,8297,-1,Planzet,"Action, Mecha, Sci-Fi",Movie,1,2923
2459,26023,-1,Haiyore! Nyaruko-san F,"Comedy, Parody, Romance, Sci-Fi",OVA,1,19620
14300,3588,10,Soul Eater,"Action, Adventure, Comedy, Fantasy, Shounen, Supernatural",TV,51,580184
42744,4038,-1,Zettai Karen Children,"Action, Comedy, Shounen, Supernatural",TV,51,25876
60189,28171,-1,Shokugeki no Souma,"Ecchi, School, Shounen",TV,24,348951
41455,1723,10,Clannad Movie,"Drama, Fantasy, Romance, School",Movie,1,99506
44293,21327,5,Isshuukan Friends.,"Comedy, School, Shounen, Slice of Life",TV,12,139601
18259,395,4,Gantz 2nd Stage,"Action, Drama, Horror, Psychological, Sci-Fi, Supernatural",TV,13,87240
48845,478,5,Sousei no Aquarion,"Action, Mecha, Romance, Sci-Fi, Super Power, Supernatural",TV,26,46647
39433,972,6,Bible Black Gaiden,"Hentai, Supernatural",OVA,2,14478
30946,2593,7,Kara no Kyoukai 1: Fukan Fuukei,"Action, Mystery, Supernatural, Thriller",Movie,1,178880
28585,4581,7,Shikabane Hime: Aka,"Action, Horror, Martial Arts",TV,13,71502
50644,522,9,Metropolis,"Adventure, Drama, Police, Romance, Sci-Fi, Shounen",Movie,1,44030
46476,6372,-1,Higashi no Eden Movie I: The King of Eden,"Comedy, Drama, Mystery, Romance, Slice of Life, Thriller",Movie,1,101734
43217,24415,8,Kuroko no Basket 3rd Season,"Comedy, School, Shounen, Sports",TV,25,184525
36575,8950,-1,Akage no Anne: Green Gables e no Michi,"Adventure, Historical, Shoujo, Slice of Life",Movie,1,1218
1531,8525,9,Kami nomi zo Shiru Sekai,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12,284846
5942,223,6,Dragon Ball,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,153,316102
32202,164,-1,Mononoke Hime,"Action, Adventure, Fantasy",Movie,1,339556
61674,6,7,Trigun,"Action, Comedy, Sci-Fi",TV,26,283069
41368,6479,9,Candy Boy Episode: EX02 - Shiawase Kyouyuu Riron,"Romance, Shoujo Ai, Slice of Life",Special,1,15078
71717,16894,-1,Kuroko no Basket 2nd Season,"Comedy, School, Shounen, Sports",TV,25,243325
16066,11179,9,Papa no Iukoto wo Kikinasai!,"Comedy, Romance, Slice of Life",TV,12,97674
18940,11079,10,Kill Me Baby,"Comedy, School, Seinen",TV,13,54288
51582,941,8,Renkin San-kyuu Magical? Pokaan,"Comedy, Ecchi, Magic, Parody, Vampire",TV,12,17273
27121,11633,8,Blood Lad,"Action, Comedy, Demons, Seinen, Supernatural, Vampire",TV,10,241513
58662,7062,8,Hidamari Sketch x ☆☆☆,"Comedy, School, Slice of Life",TV,12,15748
55147,165,-1,RahXephon,"Action, Drama, Mecha, Music, Mystery, Psychological, Romance, Sci-Fi",TV,26,66751
28007,21939,9,Mushishi Zoku Shou,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",TV,10,101351
59198,1402,5,Princess Memory,"Fantasy, Hentai, Romance",OVA,2,789
51699,31711,5,To LOVE-Ru Darkness 2nd Specials,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",Special,2,22487
40694,10165,9,Nichijou,"Comedy, School, Slice of Life",TV,26,254436
17990,3457,7,Vampire Knight,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",TV,13,286826
20314,23383,8,D-Frag! OVA,"Comedy, Game, Seinen",OVA,1,28116
49596,1731,7,Tales of Symphonia The Animation: Sylvarant-hen,"Action, Adventure, Fantasy, Magic, Martial Arts, Shounen",OVA,4,35730
27381,8888,8,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,"Action, Mecha, Military, Sci-Fi",Movie,1,91105
25788,44,10,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,"Action, Drama, Historical, Martial Arts, Romance, Samurai",OVA,4,129307
11284,4618,8,RideBack,"Action, Drama, Mecha, School, Sci-Fi",TV,12,32835
70177,30123,-1,Akagami no Shirayuki-hime,"Drama, Fantasy, Romance, Shoujo",TV,12,157551
22737,15059,9,Initial D Fifth Stage,"Action, Cars, Drama, Seinen, Sports",TV,14,26711
6649,10793,8,Guilty Crown,"Action, Drama, Sci-Fi, Super Power",TV,22,460959
57620,9893,10,Suite Precure♪,"Action, Fantasy, Magic, Shoujo",TV,48,7314
37444,10110,8,Mayo Chiki!,"Comedy, Ecchi, Harem, Romance, School",TV,13,192219
30148,249,10,InuYasha,"Action, Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural",TV,167,281632
56971,10681,7,Blood-C: The Last Dark,"Action, Horror, Supernatural, Vampire",Movie,1,37925
44945,23079,6,Glasslip,"Romance, Slice of Life, Supernatural",TV,13,94108
36149,28297,9,Ore Monogatari!!,"Comedy, Romance, Shoujo",TV,24,200833
73135,25375,1,Moon Pride,"Magic, Music, Romance, Supernatural",Music,1,2478
58755,2993,6,Rosario to Vampire,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Shounen, Vampire",TV,13,299278
40733,2952,-1,Final Fantasy VII: Advent Children Complete,"Action, Fantasy, Super Power",OVA,1,77111
46800,777,-1,Hellsing Ultimate,"Action, Horror, Military, Seinen, Supernatural, Vampire",OVA,10,297454
62074,18897,7,Nisekoi,"Comedy, Harem, Romance, School, Shounen",TV,20,347599
17479,11665,9,Natsume Yuujinchou Shi,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",TV,13,98431
58972,205,7,Samurai Champloo,"Action, Adventure, Comedy, Historical, Samurai, Shounen",TV,26,390076
3773,2246,-1,Mononoke,"Demons, Fantasy, Historical, Horror, Mystery, Seinen, Supernatural",TV,12,88850
31137,14749,8,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,"Comedy, Harem, Romance, School",TV,13,156116
37660,395,6,Gantz 2nd Stage,"Action, Drama, Horror, Psychological, Sci-Fi, Supernatural",TV,13,87240
15531,523,8,Tonari no Totoro,"Adventure, Comedy, Supernatural",Movie,1,271484
70250,16498,10,Shingeki no Kyojin,"Action, Drama, Fantasy, Shounen, Super Power",TV,25,896229
34031,25397,7,Absolute Duo,"Action, Ecchi, Harem, Romance, School, Supernatural",TV,12,168811
765,448,10,Tenjou Tenge: The Ultimate Fight,"Adventure, Drama, Martial Arts, Romance, Shounen, Supernatural",OVA,2,29039
24683,1562,9,Yamato Nadeshiko Shichihenge♥,"Comedy, Shoujo",TV,25,92088
37996,9926,8,Sekaiichi Hatsukoi,"Comedy, Drama, Romance, Shounen Ai",TV,12,94820
33747,2581,6,Mobile Suit Gundam 00,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,120351
68293,5065,4,Detroit Metal City: Birth of the Metal Devil,"Comedy, Music, Parody, Romance",Special,1,16101
24860,895,-1,Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,53765
15386,4224,9,Toradora!,"Comedy, Romance, School, Slice of Life",TV,25,633817
37870,227,7,FLCL,"Action, Comedy, Dementia, Mecha, Parody, Sci-Fi",OVA,6,305165
54539,1164,7,Mahou Senshi Louie,"Adventure, Comedy, Fantasy, Magic, Shounen",TV,24,12687
29950,9314,8,Fractale,"Adventure, Fantasy, Sci-Fi",TV,11,55100
13859,2235,5,Mizu no Kotoba,"Drama, Psychological, Sci-Fi",Special,1,15958
21631,995,10,Prince of Tennis: The National Tournament,"Action, Comedy, Shounen, Sports",OVA,13,25170
61915,356,10,Fate/stay night,"Action, Fantasy, Magic, Romance, Supernatural",TV,24,374880
48817,905,-1,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,56994
25538,5040,10,One Outs,"Psychological, Seinen, Sports",TV,25,83056
49918,207,-1,Lodoss-tou Senki,"Action, Adventure, Fantasy, Magic, Shounen, Supernatural",OVA,13,28462
54007,2332,-1,Plastic Little,"Action, Adventure, Comedy, Ecchi, Mecha, Military, Romance, Sci-Fi",OVA,1,7287
56449,25157,9,Trinity Seven,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Shounen, Supernatural",TV,12,208796
56899,7712,7,Kansen 2: Inzai Toshi,Hentai,OVA,2,2754
64951,30240,9,Prison School,"Comedy, Ecchi, Romance, School, Seinen",TV,12,227734
52594,762,5,Bleach: Memories in the Rain,"Action, Adventure, Drama, Shounen, Supernatural",Special,1,78111
65477,31848,7,Ojisan to Marshmallow,"Comedy, Slice of Life",TV,12,31005
73173,766,-1,Kishin Houkou Demonbane,"Comedy, Drama, Mecha, Sci-Fi",OVA,1,7024
52697,7647,10,Arakawa Under the Bridge,"Comedy, Romance, Seinen",TV,13,162622
70097,16592,9,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,"Action, Horror, Mystery, Psychological",TV,13,298550
71870,777,10,Hellsing Ultimate,"Action, Horror, Military, Seinen, Supernatural, Vampire",OVA,10,297454
26361,6573,-1,Darker than Black: Ryuusei no Gemini,"Action, Mystery, Sci-Fi, Super Power",TV,12,222243
6618,18229,5,Gatchaman Crowds,"Adventure, Sci-Fi",TV,12,107513
11875,12365,9,Bakuman. 3rd Season,"Comedy, Drama, Romance, Shounen",TV,25,133620
66641,17641,8,Date A Live: Date to Date,"Comedy, Harem, Romance, School, Sci-Fi",OVA,1,68328
21782,24833,8,Ansatsu Kyoushitsu (TV),"Action, Comedy, School, Shounen",TV,22,312654
51379,1517,8,Silent Mobius,"Action, Comedy, Drama, Fantasy, Horror, Magic, Romance, Sci-Fi",TV,26,7664
7172,3091,9,xxxHOLiC Kei,"Comedy, Drama, Mystery, Psychological, Supernatural",TV,13,74941
59953,6291,-1,Full Metal Panic! The Second Raid Episode 000,"Action, Adventure, Mecha, Military",Special,1,25423
65345,1559,9,Shijou Saikyou no Deshi Kenichi,"Action, Comedy, Martial Arts, School, Shounen",TV,50,129112
64214,30187,9,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,Mystery,TV,12,99665
47935,1279,7,Taiyou no Ko Esteban,"Adventure, Historical, Sci-Fi",TV,39,5424
61413,20787,9,Black Bullet,"Action, Mystery, Sci-Fi, Seinen",TV,13,320267
63527,24037,9,Selector Spread WIXOSS,"Game, Psychological",TV,12,42918
27219,16157,6,Choujigen Game Neptune The Animation,"Action, Comedy, Fantasy, Parody, Sci-Fi, Supernatural",TV,12,71901
58437,1943,10,Paprika,"Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller",Movie,1,163308
60676,18893,7,Aoki Hagane no Arpeggio: Ars Nova,"Action, Sci-Fi, Seinen",TV,12,84708
16706,10622,7,Tengen Toppa Gurren Lagann: Ore no Gurren wa Pikka-Pika!!,"Action, Adventure, Comedy, Mecha, Sci-Fi",OVA,1,17209
1201,11617,-1,High School DxD,"Comedy, Demons, Ecchi, Harem, Romance, School",TV,12,398660
5296,8630,8,Hidan no Aria,"Action, Comedy, Romance, School",TV,12,171888
14404,565,6,Steamboy,"Action, Adventure, Drama, Historical, Military, Sci-Fi",Movie,1,40812
17836,31964,8,Boku no Hero Academia,"Action, Comedy, School, Shounen, Super Power",TV,13,282002
36749,16067,8,Nagi no Asukara,"Drama, Fantasy, Romance",TV,26,224947
24301,1722,7,Nagasarete Airantou,"Comedy, Ecchi, Fantasy, Harem, Romance",TV,26,52817
37737,13055,-1,Sankarea OVA,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural",OVA,2,51997
14067,431,10,Howl no Ugoku Shiro,"Adventure, Drama, Fantasy, Romance",Movie,1,333186
36038,6045,8,Kimi ni Todoke,"Romance, School, Shoujo, Slice of Life",TV,25,309339
47765,11633,7,Blood Lad,"Action, Comedy, Demons, Seinen, Supernatural, Vampire",TV,10,241513
39231,985,6,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,"Adventure, Drama, Fantasy, Shounen",Special,1,43673
39693,7054,8,Kaichou wa Maid-sama!,"Comedy, Romance, School, Shoujo",TV,26,391628
25850,25519,9,Yuuki Yuuna wa Yuusha de Aru,"Drama, Fantasy, Magic, Slice of Life",TV,12,59192
65266,195,8,Onegai☆Teacher,"Comedy, Drama, Romance, School, Sci-Fi",TV,12,99558
567,31181,8,Owarimonogatari,"Comedy, Mystery, Supernatural",TV,12,107855
39185,1416,5,Lupin III: Dead or Alive,"Action, Adventure, Comedy, Shounen",Movie,1,4296
72685,8074,8,Highschool of the Dead,"Action, Ecchi, Horror, Supernatural",TV,12,535892
18579,12671,9,Pokemon Best Wishes! Season 2: Kyurem vs. Seikenshi,"Action, Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,14498
1487,11577,8,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,"Sci-Fi, Thriller",Movie,1,192424
